Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_28_50_042.jpg;0;1;0;3.309328;105.1181;91.63671;1.390539;44.96723;-0.001097582
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_28_50_108.jpg;0;1;0;3.349347;105.261;91.77821;1.392748;44.95004;-0.001577119
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_28_50_179.jpg;0;1;0;3.389236;105.4543;91.96951;1.398041;44.92887;-0.001598313
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_28_50_244.jpg;0;1;0;3.429737;105.6013;92.11489;1.402607;44.91279;-0.001608938
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_28_50_313.jpg;0;1;0;3.482664;105.8;92.31122;1.404943;44.8913;-0.001628956
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_28_50_379.jpg;0;1;0;3.522127;105.951;92.4604;1.408909;44.87429;-0.001638193
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_28_50_444.jpg;0;1;0;3.574647;106.1038;92.61116;1.410196;44.85793;-0.001542009
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_28_50_509.jpg;0;1;0;3.613092;106.2583;92.76356;1.415092;44.8396;-0.001667501
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_28_50_575.jpg;0;1;0;3.652141;106.4669;92.96918;1.417835;44.8161;-0.001681382
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_28_50_642.jpg;0;1;0;3.691775;106.6254;93.12534;1.425116;44.79797;-0.00157223
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_28_50_708.jpg;0;1;0;3.742875;106.7856;93.283;1.42617;44.78069;-0.001239156
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_28_50_775.jpg;0;1;0;3.781888;107.0018;93.49571;1.432337;44.75524;-0.001243003
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_28_50_843.jpg;0;1;0;3.819685;107.166;93.65704;1.435078;44.73582;-0.001267985
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_28_50_908.jpg;0;1;0;3.87133;107.3318;93.81992;1.438226;44.71524;-0.001639762
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_28_50_975.jpg;0;1;0;3.909546;107.5556;94.03952;1.443322;44.68843;-0.001653484
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_28_51_042.jpg;0;1;0;3.946943;107.7253;94.20598;1.444413;44.66818;-0.001677131
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_28_51_108.jpg;0;1;0;3.997335;107.8968;94.37402;1.448917;44.6482;-0.001311762
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_28_51_175.jpg;0;1;0;4.035516;108.128;94.6004;1.453676;44.61959;-0.001319985
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_28_51_241.jpg;0;1;0;4.072514;108.3034;94.77193;1.455664;44.59697;-0.001717493
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_28_51_308.jpg;0;1;0;4.122365;108.4804;94.94499;1.459512;44.57582;-0.001357674
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_28_51_374.jpg;0;1;0;4.160133;108.7191;95.17805;1.464923;44.54446;-0.001736342
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_28_51_441.jpg;0;1;0;4.196736;108.9;95.35456;1.467317;44.52303;-0.001270832
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_28_51_507.jpg;0;1;0;4.246409;109.0826;95.53252;1.468749;44.49849;-0.001772376
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_28_51_574.jpg;0;1;0;4.283088;109.3287;95.77217;1.476374;44.46703;-0.001410048
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_28_51_641.jpg;0;1;0;4.319309;109.5151;95.95353;1.476429;44.44235;-0.001805317
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_28_51_708.jpg;0;1;0;4.368443;109.7032;96.13638;1.47948;44.41784;-0.00180644
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_28_51_774.jpg;0;1;0;4.404727;109.9565;96.38245;1.486172;44.38454;-0.001447046
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_28_51_843.jpg;0;1;0;4.440561;110.1485;96.56863;1.488633;44.35951;-0.001345094
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_28_51_910.jpg;-1.516322;1;0;4.489159;110.4071;96.81883;1.491088;44.26484;-0.001449932
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_28_51_977.jpg;-4.53693;1;0;4.524971;110.6043;97.00692;1.496828;43.91161;-6.939278E-07
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_28_52_042.jpg;-7.503013;1;0;4.572019;110.8046;97.19421;1.485548;43.22178;0.0004931133
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_28_52_111.jpg;-7.393839;1;0;4.605432;111.0779;97.44124;1.444708;41.84128;359.9773
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_28_52_177.jpg;-4.401533;1;0;4.640581;111.2869;97.62518;1.395234;40.93879;359.9183
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_28_52_244.jpg;-1.452712;1;0;4.676083;111.4981;97.8091;1.314956;40.3655;359.8706
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_28_52_312.jpg;0;1;0;4.72455;111.7834;98.05513;1.21432;40.10917;359.8038
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_28_52_377.jpg;0;1;0;4.758659;112.0001;98.24072;1.156033;40.08008;359.7629
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_28_52_443.jpg;0;1;0;4.805363;112.2188;98.42757;1.113133;40.09515;359.7413
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_28_52_510.jpg;0;1;0;4.839547;112.5136;98.67896;1.095018;40.13749;359.7335
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_28_52_554.jpg;0;1;0;4.862253;112.6622;98.80572;1.10117;40.16279;359.7409
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_28_52_626.jpg;0;1;0;4.907472;112.8866;98.9972;1.127558;40.20307;359.7656
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_28_52_691.jpg;-1.528411;1;0;4.941223;113.1887;99.25474;1.189885;40.20432;359.8139
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_28_52_758.jpg;-4.433943;1;0;4.974752;113.4185;99.44806;1.248171;39.94496;359.8276
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_28_52_823.jpg;-7.419653;1;0;5.014657;113.6507;99.63992;1.282051;39.34337;359.8266
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_28_52_893.jpg;-10.47319;1;0;5.001645;113.964;99.88828;1.220679;37.85365;359.7759
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_28_52_961.jpg;-13.46133;1;0;5.011231;114.2032;100.0672;1.103789;36.27327;359.6513
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_28_53_024.jpg;-13.57477;1;0;5.00789;114.4451;100.2382;0.8679014;34.27963;359.4953
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_28_53_092.jpg;-10.58124;1;0;5.010438;114.7739;100.4538;0.4627431;31.89521;359.1566
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_28_53_161.jpg;-7.450853;1;0;5.009824;115.0236;100.6084;0.08905951;30.43769;358.8958
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_28_53_224.jpg;-4.596059;1;0;5.009563;115.277;100.7598;359.8137;29.45868;358.7062
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_28_53_294.jpg;-1.507611;1;0;5.003595;115.6226;100.9639;359.8729;28.94888;358.8034
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_28_53_361.jpg;0;1;0;5.026775;115.887;101.1158;0.09839191;28.73674;358.9799
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_28_53_427.jpg;0;1;0;5.012025;116.1525;101.2643;0.2923253;28.65128;359.1269
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_28_53_492.jpg;0;1;0;5.018655;116.5075;101.4602;0.5516204;28.60551;359.3271
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_28_53_563.jpg;0;1;0;5.005921;116.7738;101.6066;0.739126;28.60529;359.4958
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_28_53_624.jpg;0;1;0;5.008755;117.0408;101.7529;0.9518822;28.61865;359.6584
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_28_53_693.jpg;0;1;0;5.014033;117.3969;101.9484;1.245897;28.65598;359.8803
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_28_53_760.jpg;0;1;0;5.00226;117.6638;102.0944;1.456492;28.68995;-0.001387243
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_28_53_827.jpg;0;1;0;5.009031;117.9292;102.2375;1.496126;28.66493;-0.004775503
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_28_53_895.jpg;0;1;0;4.941538;118.2801;102.4268;1.405849;28.62854;-0.00115908
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_28_53_958.jpg;0;1;0;5.012794;118.5444;102.5695;1.375795;28.59527;-0.00133873
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_28_54_027.jpg;0;1;0;5.014246;118.809;102.7122;1.364488;28.55468;-0.001126127
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_28_54_091.jpg;0;1;0;5.004554;119.1622;102.9025;1.373529;28.477;8.769708E-05
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_28_54_161.jpg;0;1;0;5.015973;119.4276;103.0452;1.398157;28.43973;-0.001384219
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_28_54_225.jpg;0;1;0;5.005413;119.6935;103.1879;1.436148;28.42086;-0.001942785
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_28_54_293.jpg;0;1;0;5.017057;120.0478;103.3776;1.487078;28.34555;-0.001480676
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_28_54_360.jpg;0;1;0;5.016224;120.3136;103.5197;1.510906;28.32497;-0.001705419
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_28_54_425.jpg;0;1;0;5.006908;120.5791;103.6612;1.503042;28.14503;0.002565352
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_28_54_492.jpg;0;1;0;5.016896;120.9329;103.8498;1.499707;28.39942;-0.001499473
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_28_54_558.jpg;0;1;0;5.017252;121.1988;103.9918;1.52038;28.30627;0.0002236607
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_28_54_626.jpg;0;1;0;5.017601;121.4624;104.1325;1.413264;28.17709;0.001376702
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_28_54_693.jpg;0;0.8989095;0;4.988311;121.815;104.3199;1.311685;28.00681;-0.002410568
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_28_54_760.jpg;0;0.6988891;0;5.00161;122.0795;104.4599;1.251764;27.90404;0.0002842678
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_28_54_825.jpg;-1.519646;0.4982311;0;5.006104;122.3444;104.5993;1.193455;27.85356;-0.001688971
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_28_54_894.jpg;-4.438458;0.3036436;0;4.998825;122.6979;104.7826;1.076013;27.44242;-0.001713025
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_28_54_961.jpg;-7.391547;0.1067711;0;4.998828;122.9634;104.9167;0.9429699;26.78595;359.9826
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_28_55_024.jpg;-10.41032;0;0;4.97977;123.2294;105.0452;0.7501493;25.79582;359.8662
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_28_55_093.jpg;-13.52107;0;0;4.961124;123.5854;105.2054;0.3993476;23.92287;359.5228
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_28_55_161.jpg;-15;0;0;4.940271;123.8537;105.3153;0.07175671;22.17497;359.1137
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_28_55_225.jpg;-15;0;0;4.91137;124.1238;105.4184;359.7903;20.34175;358.6667
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_28_55_295.jpg;-15;0;0;4.892273;124.489;105.5522;359.7417;17.84529;358.4183
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_28_55_358.jpg;-15;0;0;4.869869;124.7675;105.6458;359.9128;15.814;358.4472
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_28_55_425.jpg;-15;0;0;4.839578;125.0467;105.7299;0.03443093;13.68816;358.5915
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_28_55_491.jpg;-12.00009;0;0;4.821133;125.4181;105.8241;-0.004542663;11.15387;358.8858
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_28_55_560.jpg;-8.983443;0;0;4.763611;125.6973;105.8769;359.9567;9.728157;358.8568
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_28_55_626.jpg;-5.987831;0;0;4.738471;125.9777;105.9236;359.9821;8.589706;358.8219
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_28_55_691.jpg;-3.080094;0;0;4.718199;126.3509;105.9804;0.009049627;7.544456;358.8665
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_28_55_760.jpg;0;0;0;4.702538;126.6288;106.0194;359.9436;7.170013;358.9415
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_28_55_825.jpg;1.403184;0;0;4.680859;126.9064;106.0565;359.9052;7.080864;359.0424
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_28_55_893.jpg;4.523437;0;0;4.664447;127.2747;106.1066;359.8234;7.44622;359.2249
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_28_55_956.jpg;7.389715;0;0;4.647894;127.5487;106.1476;359.7344;8.147682;359.4489
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_28_56_023.jpg;10.37383;0;0;4.62414;127.8206;106.1934;359.6276;9.224556;359.7811
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_28_56_090.jpg;13.41436;0;0;4.603857;128.1794;106.2647;359.5026;11.26822;0.4022976
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_28_56_160.jpg;15;0;0;4.579822;128.4465;106.326;359.5135;13.09984;0.9130833
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_28_56_226.jpg;15;0;0;4.549726;128.7138;106.3929;359.7007;14.96382;1.317624
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_28_56_294.jpg;15;0;0;4.528256;129.0673;106.4902;0.04563052;17.78462;1.555435
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_28_56_360.jpg;15;0;0;4.508871;129.3236;106.5697;0.001298216;19.98241;1.527681
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_28_56_424.jpg;13.52693;0;0;4.481797;129.5767;106.6582;0.01241632;22.13505;1.375934
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_28_56_490.jpg;10.62936;0;0;4.429121;129.9037;106.7912;359.9518;24.41494;1.16784
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_28_56_558.jpg;7.633271;0;0;4.413498;130.1431;106.9009;359.9247;25.65925;1.068427
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_28_56_624.jpg;0;0;0;4.386349;130.3794;107.0165;359.9356;26.54415;1.040229
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_28_56_693.jpg;-2.929479;0;0;4.37051;130.693;107.1704;359.929;26.70055;0.951922
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_28_56_756.jpg;-6.057447;0;0;4.35501;130.9278;107.2833;359.8936;26.22617;0.815355
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_28_56_825.jpg;-9.048794;0;0;4.333525;131.163;107.392;359.8307;25.32438;0.5831147
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_28_56_894.jpg;-12.05116;0;0;4.315363;131.4785;107.5269;359.7115;23.44714;0.06601682
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_28_56_959.jpg;-14.94028;0;0;4.294976;131.717;107.6183;359.6087;21.56343;359.4964
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_28_57_026.jpg;-15;0;0;4.26406;131.958;107.7044;359.6482;19.5546;358.965
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_28_57_092.jpg;-15;0;0;4.241178;132.2832;107.8119;359.9138;16.80728;358.4354
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_28_57_160.jpg;-15;0;0;4.22089;132.5263;107.8853;0.0446164;14.59006;358.2845
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_28_57_224.jpg;-15;0;0;4.195037;132.7667;107.9493;359.9444;12.38354;358.2912
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_28_57_291.jpg;-15;0;0;4.173776;133.0925;108.0209;0.02063624;9.427406;358.4857
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_28_57_360.jpg;-15;0;0;4.152715;133.3365;108.0632;0.004781399;7.170799;358.7736
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_28_57_423.jpg;-15;0;0;4.090339;133.58;108.0897;359.9772;5.098228;358.9202
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_28_57_493.jpg;-15;0;0;4.06918;133.9037;108.1038;359.9617;2.279335;358.7868
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_28_57_559.jpg;-15;0;0;4.048199;134.1464;108.1058;0.02277335;0.1485977;358.6986
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_28_57_623.jpg;-15;0;0;4.026097;134.3864;108.1021;359.9871;357.9594;358.7201
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_28_57_690.jpg;-15;0;0;4.000465;134.7048;108.0833;-0.003598763;355.0725;358.8336
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_28_57_756.jpg;-15;0;0;3.974843;134.9403;108.0557;359.9842;352.9035;358.8445
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_28_57_823.jpg;-15;0;0;3.947752;135.1736;108.0186;359.9857;350.7246;358.7773
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_28_57_890.jpg;-15;0;0;3.929471;135.4813;107.9587;0.007195711;347.8106;358.7962
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_28_57_958.jpg;-15;0;0;3.90502;135.7072;107.9035;359.9711;345.6485;358.8282
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_28_58_024.jpg;-15;0;0;3.877879;135.9299;107.8389;359.9637;343.5109;358.7982
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_28_58_091.jpg;-15;0;0;3.859975;136.2214;107.7399;359.9927;340.6232;358.7358
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_28_58_159.jpg;-15;0;0;3.842788;136.4362;107.6589;0.01349811;338.4491;358.8002
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_28_58_223.jpg;-15;0;0;3.811534;136.6452;107.5695;359.9778;336.2885;358.8348
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_28_58_293.jpg;-15;0;0;3.790877;136.9163;107.4361;-0.005252149;333.3984;358.7796
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_28_58_359.jpg;-15;0;0;3.775232;137.1154;107.33;0.01701603;331.2175;358.851
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_28_58_425.jpg;-15;0;0;3.744369;137.3068;107.2155;359.9703;329.0353;358.82
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_28_58_492.jpg;-15;0;0;3.726469;137.5549;107.0519;-0.001456058;326.1457;358.7712
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_28_58_561.jpg;-15;0;0;3.712722;137.7356;106.9248;359.9774;323.9859;358.8817
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_28_58_606.jpg;-15;0;0;3.685273;137.8511;106.8346;359.9639;322.5559;358.8685
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_28_58_676.jpg;-15;0;0;3.665168;138.0746;106.6454;0.01125791;319.67;358.7658
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_28_58_741.jpg;-15;0;0;3.648374;138.2369;106.5005;-0.005142359;317.4799;358.8398
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_28_58_805.jpg;-15;0;0;3.621443;138.3906;106.3484;359.9782;315.3396;358.8533
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_28_58_872.jpg;-15;0;0;3.601709;138.5848;106.1363;0.01705042;312.4313;358.7648
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_28_58_942.jpg;-15;0;0;3.585402;138.7247;105.9746;0.005390407;310.2349;358.8224
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_28_59_009.jpg;-15;0;0;3.558378;138.8555;105.8074;359.9792;308.0758;358.8457
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_28_59_075.jpg;-15;0;0;3.539292;139.0183;105.5769;-0.004361956;305.1932;358.7952
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_28_59_143.jpg;-15;0;0;3.523505;139.1325;105.4005;359.9917;303.0143;358.765
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_28_59_205.jpg;-15;0;0;3.503613;139.2415;105.2216;0.008994746;300.8508;358.86
C:\Users\Ian Suarez\RoboND-Rover-Project\mytest_dataset\IMG\robocam_2018_04_16_00_28_59_273.jpg;-15;0;0;3.479198;139.3708;104.977;359.986;297.9458;358.8259
